id,cust_id,type,description,timestamp
45593,2417,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1376870400
52738,2417,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1376870400
45557,2452,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1379376000
52702,2452,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1379376000
45538,2462,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1379980800
52683,2462,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1379980800
45567,2504,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1378771200
52712,2504,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1378771200
45591,2518,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1377043200
52736,2518,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1377043200
6407,2536,login,Login to ,1377199099
6406,2536,login,Login to ,1377199099
45590,2554,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1377129600
52735,2554,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1377129600
45549,2599,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1379462400
52694,2599,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1379462400
8605,2620,login,Login to profile.php,1377845952
8604,2620,login,Login to profile.php,1377845952
8607,2620,login,Login to profile.php,1377845953
8606,2620,login,Login to profile.php,1377845953
45589,2642,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1377388800
52734,2642,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1377388800
45588,2645,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1377388800
52733,2645,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1377388800
45587,2650,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1377475200
52732,2650,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1377475200
45586,2655,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1377475200
52731,2655,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1377475200
7455,2676,signup-again,"Tried to sign up with username:belizevacation, but already had an account",1377551655
7456,2676,signup-again,"Tried to sign up with username:belizevacation, but already had an account",1377551655
7454,2676,signup-again,"Tried to sign up with username:belizevacation, but already had an account",1377551655
7456,2676,signup-again,"Tried to sign up with username:belizevacation, but already had an account",1377551655
7454,2676,signup-again,"Tried to sign up with username:belizevacation, but already had an account",1377551655
7455,2676,signup-again,"Tried to sign up with username:belizevacation, but already had an account",1377551655
7458,2676,signup-again,"Tried to sign up with username:belizevacation, but already had an account",1377551656
7457,2676,signup-again,"Tried to sign up with username:belizevacation, but already had an account",1377551656
45425,2692,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382918400
52570,2692,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382918400
17293,2693,add_domain,Added shopluxe7.com on account_id 4214,1380683635
17292,2693,add_domain,Added shopluxe7.com on account_id 4214,1380683635
45584,2719,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1377561600
52729,2719,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1377561600
45570,2731,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1378684800
52715,2731,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1378684800
45580,2733,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1377820800
52725,2733,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1377820800
45583,2734,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1377648000
52728,2734,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1377648000
45572,2746,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1378339200
52717,2746,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1378339200
45555,2761,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1379376000
52700,2761,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1379376000
45582,2773,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1377734400
52727,2773,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1377734400
45581,2786,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1377734400
52726,2786,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1377734400
45575,2803,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1378252800
52720,2803,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1378252800
45579,2813,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1377820800
52724,2813,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1377820800
45381,2821,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383868800
52526,2821,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383868800
45578,2827,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1377907200
52723,2827,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1377907200
45569,2854,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1378684800
52714,2854,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1378684800
45577,2862,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1378166400
52722,2862,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1378166400
45483,2915,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381708800
52628,2915,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381708800
45576,2931,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1378252800
52721,2931,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1378252800
45377,2965,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1384214400
52522,2965,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1384214400
45574,2968,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1378252800
52719,2968,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1378252800
45573,2972,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1378252800
52718,2972,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1378252800
45524,2976,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1380499200
52669,2976,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1380499200
45571,3066,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1378684800
52716,3066,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1378684800
45561,3072,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1379030400
52706,3072,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1379030400
45559,3087,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1379289600
52704,3087,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1379289600
45518,3103,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1380672000
52663,3103,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1380672000
45454,3126,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382140800
52599,3126,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382140800
45558,3155,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1379289600
52703,3155,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1379289600
45566,3182,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1378857600
52711,3182,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1378857600
45563,3202,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1378944000
52708,3202,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1378944000
45565,3207,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1378944000
52710,3207,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1378944000
45564,3209,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1378944000
52709,3209,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1378944000
45493,3215,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381363200
52638,3215,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381363200
45562,3216,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1378944000
52707,3216,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1378944000
45446,3217,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382313600
52591,3217,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382313600
45529,3225,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1380240000
52674,3225,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1380240000
45514,3284,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1380758400
52659,3284,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1380758400
45552,3313,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1379462400
52697,3313,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1379462400
45554,3322,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1379462400
52699,3322,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1379462400
45551,3335,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1379462400
52696,3335,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1379462400
45459,3336,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1382054400
52604,3336,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1382054400
45550,3341,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1379462400
52695,3341,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1379462400
45545,3362,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1379548800
52690,3362,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1379548800
45513,3370,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1380844800
52658,3370,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1380844800
45522,3374,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1380585600
52667,3374,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1380585600
45547,3379,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1379548800
52692,3379,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1379548800
45543,3384,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1379635200
52688,3384,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1379635200
45541,3403,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1379808000
52686,3403,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1379808000
45540,3409,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1379808000
52685,3409,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1379808000
45537,3463,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1380067200
52682,3463,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1380067200
45536,3481,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1380067200
52681,3481,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1380067200
45527,3484,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1380240000
52672,3484,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1380240000
45535,3490,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1380067200
52680,3490,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1380067200
45534,3497,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1380153600
52679,3497,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1380153600
45533,3504,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1380153600
52678,3504,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1380153600
45532,3505,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1380153600
52677,3505,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1380153600
45512,3509,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1380844800
52657,3509,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1380844800
45531,3511,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1380153600
52676,3511,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1380153600
45530,3531,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1380153600
52675,3531,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1380153600
45516,3550,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1380672000
52661,3550,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1380672000
45526,3563,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1380240000
52671,3563,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1380240000
45508,3577,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381104000
52653,3577,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381104000
45482,3597,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381795200
52627,3597,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381795200
45443,3615,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382400000
52588,3615,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382400000
19765,3631,login,Login to boards,1381416014
19766,3631,login,Login to boards,1381416014
19764,3631,login,Login to boards,1381416014
19766,3631,login,Login to boards,1381416014
19764,3631,login,Login to boards,1381416014
19765,3631,login,Login to boards,1381416014
45499,3631,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381363200
52644,3631,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381363200
45472,3632,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381881600
52617,3632,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381881600
45503,3633,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381190400
52648,3633,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381190400
45521,3639,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1380585600
52666,3639,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1380585600
25753,3644,login,Login to profile,1382371351
25752,3644,login,Login to profile,1382371351
45520,3644,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1380585600
52665,3644,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1380585600
45497,3645,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381363200
52642,3645,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381363200
45519,3657,Sign up for an account,"{""plan"":""Lite"",""imported"":true}",1380672000
52664,3657,Sign up for an account,"{""plan"":""Lite"",""imported"":true}",1380672000
45397,3664,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383523200
52542,3664,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383523200
45517,3680,Sign up for an account,"{""plan"":""Pro"",""imported"":true}",1380672000
52662,3680,Sign up for an account,"{""plan"":""Pro"",""imported"":true}",1380672000
45515,3681,Sign up for an account,"{""plan"":""Lite"",""imported"":true}",1380672000
52660,3681,Sign up for an account,"{""plan"":""Lite"",""imported"":true}",1380672000
45511,3729,Sign up for an account,"{""plan"":""Pro"",""imported"":true}",1380844800
52656,3729,Sign up for an account,"{""plan"":""Pro"",""imported"":true}",1380844800
45510,3735,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381017600
52655,3735,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381017600
45430,3745,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1382659200
52575,3745,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1382659200
45509,3752,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381104000
52654,3752,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381104000
45417,3766,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383091200
52562,3766,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383091200
45504,3779,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381190400
52649,3779,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381190400
45479,3802,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381795200
52624,3802,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381795200
45506,3803,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381104000
52651,3803,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381104000
45505,3808,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381104000
52650,3808,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381104000
45502,3816,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381190400
52647,3816,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381190400
45491,3852,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381363200
52636,3852,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381363200
45501,3859,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381276800
52646,3859,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381276800
45500,3862,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381276800
52645,3862,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381276800
45498,3872,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381363200
52643,3872,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381363200
45496,3881,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381363200
52641,3881,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381363200
45495,3882,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381363200
52640,3882,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381363200
45494,3887,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381363200
52639,3887,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381363200
45490,3897,Sign up for an account,"{""plan"":""Pro"",""imported"":true}",1381363200
52635,3897,Sign up for an account,"{""plan"":""Pro"",""imported"":true}",1381363200
45489,3900,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381363200
52634,3900,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381363200
45488,3902,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381363200
52633,3902,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381363200
45401,3912,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383264000
52546,3912,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383264000
45485,3921,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381708800
52630,3921,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381708800
45487,3939,Sign up for an account,"{""plan"":""Lite"",""imported"":true}",1381708800
52632,3939,Sign up for an account,"{""plan"":""Lite"",""imported"":true}",1381708800
45480,3940,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381795200
52625,3940,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381795200
45481,3941,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381795200
52626,3941,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381795200
45458,3942,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382054400
52603,3942,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382054400
45486,3943,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381708800
52631,3943,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381708800
45484,3955,Sign up for an account,"{""plan"":""Lite"",""imported"":true}",1381708800
